paper_id,paper_key
186cf69df119c5640e49389e1ad23d96977f2659,ISCA_17_044
187a407c0ddcbb73e227b06c08d2f7d1374014a6,IPDPS_17_058
1883eb486e44c4a61864f538d2f0e90dca8f45f9,ASPLOS_17_033
18c3380550d93ae6b4101d9b06fe2b37b803dce3,ICDM_17_060
18c5049806ab27e4a2a7ba6c388309843d6f90ab,SP_17_008
18d617b1e5fd207c890fcfe8341a0193d81478d2,CCS_17_135
18e7ac5664caece8f826e7251673fd3946e653d0,CCS_17_075
18ebb2bbae3dfe4ab3f592494638f33e5072c8f7,ISPASS_17_019
18ee712faa428760c3b2b914fc5a9285cefd1733,SIGIR_17_057
19155ab6b3f8c6fe61491ce7373af2937bb724ea,Cluster_17_031
191c5dcbf4b8cdc0b2dd423b84141cd9bf312217,OOPSLA_17_004
193342874858249aed4796cee35a8bec1b70e236,SOSP_17_006
195f2d9d2e6282b31ffd320c2ceda9661d806927,CCS_17_030
1967c372ec0c483cecfc720b43ffc35ba690ead9,CLOUD_17_011
196df26297e68c9aa03cb771d7008ce71ef43b19,NSDI_17_009
19801df1bf64c24aa244af4686cc6829d5dcd48b,HPCC_17_019
19aeb06b3ba5b454fc462254c178acdf233d955b,CCS_17_047
19b2bdef27eca52df623a86ec39e9fc64637f77b,PPoPP_17_012
19b4cabd5e6b03c41d62f86ae8ef99b9ffb69820,EuroSys_17_029
19b7bb3902a9be620efb53f3ee5dc9e1267650e0,CCS_17_043
19c3a3a0e1ea3127c4961d070303c62c3755b72f,SIGCOMM_17_009
19cf8aa19cc6ce4b13689275243c3e6d0da08cd0,SIGMETRICS_17_018
19d4a2340a887d61dfbf446a693af660a5432dcd,SIGMOD_17_031
19f3c85feddc4c65409cbb73941f63a98d39fec0,FAST_17_007
1a0365567850837931d04126714ae6e2cbfc6270,SIGIR_17_012
1a0e59990e14d30665bd87030d9c895c7a650e71,PLDI_17_024
1a3ee7c6fa8105dad1bc7cc5c5a95e16871e8f50,NDSS_17_006
1a4da3f3e4bf1777cad69ada2fcf335e4ccaa9f7,CCGrid_17_060
1a548ed86bc13f4a09dddbc9fcd0e9e907ab189c,ICDM_17_040
1a805d51dceb525493da058092c2450472084305,HPCA_17_044
1ab77fddfe3819303ef5b840de2db9099a334695,SP_17_024
1ac30950aaab6297d2a7cb2d7a55ba6b9b2a100f,CCS_17_133
1ac425def5f0de754c0a738cc8a528eaf9ab3381,IPDPS_17_102
1ac7667a185cdcbda194e9852c27dcc169fbbabf,FAST_17_012
1ac8ee3baa34f793398057798930cee85730005f,SP_17_036
1acdab652c6e07bd56404071bfd98e552b146cce,ICDM_17_029
1ad760a5c0a3803816202888181555198b8ec87c,IPDPS_17_025
1ad892a08a58a9eb504e4dc438fc8d245726cd90,CLOUD_17_026
1ae7ba9910b07b1c38353615dd3fa668f4554c68,SIGMOD_17_012
1af571b9517911a099d42fd0baeb57ec0e9d7c33,OOPSLA_17_055
1b1dda022e899b2d922adf330c96a8c9f7ad2abe,SOSP_17_019
1b243f086e5a7879310d3abd8a8bd651d34fd85f,KDD_17_064
1b28c0597b150d0ee43650bab6cb2128734b4e55,CoNEXT_17_016
1b3012864114e9a6d35de1c49591739f8512a669,SP_17_046
1b5826083df7cc82a879b9072a55e448480aa6da,ICPP_17_057
1b641441ded82bacf84cfb27986de81572ea5232,SIGMOD_17_015
1b81fe43e208f7f05ee4438b4668f1dd9005e375,HPCA_17_006
1b98c203e9bd26801267fced78ea33a1151fadbd,FAST_17_006
1badb9434ce76599937e74f41d6adfe369493768,KDD_17_036
1bb24c175f9fa082937c51e9b9b8ae651fd9b111,ASPLOS_17_017
1bb6f7083b66b71a8c67622ef0e5541ae5ea8742,HPCA_17_021
1bbde6b1d023373552d14636ae65c6f6b2990196,NDSS_17_036
1bc029b715f29e95063f27dc36396093394a1e19,FAST_17_015
1bd5866dd08522225b865019fc13f87f79c50404,SIGIR_17_026
1bdc70a32c03b4455277639d4f79dd5ecac2de34,PACT_17_002
1be67e00b82ccb9dca746dc1c4758932a5a5ff5e,ISCA_17_014
1beba39a3cf29d44a8c023a5898e5b26e38942f7,HPCC_17_052
1c0d0655cd0c7d93daa5faede81876034ac7c3ba,KDD_17_046
1c32a74001b390d385f6d977391b6c86ea0741d0,ICDM_17_059
1c32b6ce44bd647090cf64e6e82c421c4c0c2f35,CCS_17_108
1c4226f53c87db52af3808731a99dec83b997ab4,SOCC_17_023
1c68a88cae1e486e14925637a3acb82164927ac5,SIGCOMM_17_030
1c69aace68cbd7648301b0337054e2c4bc6d4915,ATC_17_010
1c860ede7e14e4cd9210cbad8d0c8619673f87ca,ASPLOS_17_030
1c9be5ee1aace2562220b1040a1133678d9a0b32,ASPLOS_17_019
1ccd9611c8069cac328d62e73cc4a6200e26b2c6,SIGIR_17_016
1cd788be91ebaf4b6b176cc5259042cc5edb4de0,SP_17_014
1cfb1c37e4923003a5a424b008cc326d620f4464,ICDM_17_069
1d00ab27d0a359852660a1f6b61a93dac18d60a7,ICPE_17_004
1d1a33579f6baa1c96eb2ff129bc088b8161d0cf,SIGCOMM_17_001
1d1fc81989ed1d26ba4cf6c3025ffaa740023a5d,CCS_17_128
1d2f83d87984d31682d3e098f38570b1520977e2,PLDI_17_037
1d35abb7acc67187de8f9cd4c3828a8236539a51,CCGrid_17_029
1d39c58f16e7b9b7eb382fdb342db85a8b957b4d,ASPLOS_17_051
1d404fa87e3b94323ebab6068f7b42d216035c55,CoNEXT_17_025
1d4c0211549a8fe259a273da88c63e8f00fef463,PLDI_17_032
1d99ce3375cc1c65c07d9fb358e1a101f1d2590a,CCS_17_110
1d9f3a389a58b3e0eab47d905639b0a7f726f8f5,HPCC_17_014
1dabf2fccc14485d1db1986cfa45ec473da97bbf,SOCC_17_004
1db611aa5b87c731daecdd2f798dd7fd183a62ae,KDD_17_008
1ddd410257b00370c1fe58377f02f608ff16c3bf,FAST_17_017
1de6ac748387859f43bc15e15ff5380df05bae34,IPDPS_17_104
1e0f15d5826680d17ae5356ff82f732baa8168e3,ATC_17_044
1e19568831a78a97c287f9848f7deca97e9574f2,CoNEXT_17_015
1e1e2e271506c1793609d45040ea7356e4cd4a68,ICAC_17_003
1e23b9e0a2f95521d72fe39c0e310450e782b264,Cluster_17_006
1e557022b21ced558596fd37c26ce6a006e08bc8,ASPLOS_17_009
1e5bc511844f06e02700ee5fb255d4883fbaa973,SC_17_059
1e5eed529ca7ec7f5fb6638c3be1053f000dd1f9,ICDM_17_038
1e6043554b903ff5c6d0f43eb0785a8a57090da9,IPDPS_17_062
1e65d7e0bb44e11c0f6ee667c60d734d6b7790fb,SC_17_030
1e72d333ad9d5b4c1b00603f1d930f051ca5807f,HiPC_17_035
1e9eb8716d46839b62dc0171ba8b7d020de8f97d,CCS_17_099
1ea2fd80993c826a22de284fa8365bd34cb8cd92,CCGrid_17_054
1eb3b01d6c74157f35e59ea751d5a61bcf76ff23,ATC_17_043
1ebdf99bf03787a10d1c37bc9f93e89116e29bd6,MICRO_17_005
1ed9721b58c6a6c9bcee61f6a8061b222ae453d3,SIGIR_17_032
1ee1c1f32a1d6165198c220d28e2a0b54b510ffa,SIGCOMM_17_029
1ee52dc91368b925a15bc2448d9e1ea4a1643dc4,ATC_17_057
1f09b8bffe732f7a2b3ca02111a401da7ef190fa,ICPP_17_059
1f16b4f47f97a2c48f7f414f694e4954932937dd,CCS_17_090
1f1f47da8fff8da53589d7eab36d6bae32b2c3d2,SIGMOD_17_068
1f83e48319270c0a004d277bbb5156f1f477f98d,HotCloud_17_018
1f855fe351176c61c3c4bcb215cc3808a3ffd2e3,CoNEXT_17_022
1f896f601fc53038d0bbc28fde31ff84b12d06d9,SOSP_17_037
1f8be49d63c694ec71c2310309cd02a2d8dd457f,ICDM_17_020
1f93ee1306f9439eb7e82e638d0a48380d1bc0de,SIGMOD_17_051
1fc70e23da32168bec5509cb9f07bf5784134b90,CCS_17_100
1fd268150d8dba28fa6f1e85c359d9e94da2d09a,CCS_17_115
1fe1033a508caa43dea180f4faa135c57d931752,ISCA_17_030
1fe46b7df08ea13e52f86144de765f80e7567927,PPoPP_17_001
1ff2cdb23079207c54a81cdf363af1b166aa1f6d,EuroPar_17_048
1ffcea721646e89a8ee821ba9b3c81bca4b984fe,HPCC_17_005
201f43d5b419070dc25cb173793a8227a075d32a,SP_17_060
2026334918c7290588b232ceedc7dc416ae14d7b,CCGrid_17_028
204ed869f69468d2c88ff64f67300d810f686c1a,HiPC_17_008
20614c320f0dca6144a3934c465d42f451c972f6,ASPLOS_17_054
20640acac8eb43a616f523ab652eedb4112107b8,HPCC_17_045
207dfadf2425436de23305575b2c0cd23bad6a07,CLOUD_17_019
20948adf578a043667d6d6b2d51bd3954624f1e9,CCGrid_17_046
20a108587321823ca9cdd93ac84fc316a0400630,FAST_17_001
20a71681be001a27b35389d028e0edd97007d70f,OOPSLA_17_041
20d8cc3f8a81fddd8168ca696e9182543b33dd43,IPDPS_17_082
20daa938784970d06a2608819a9dcb5ab3e4c807,IPDPS_17_020
20e411de49c854b28a28d3ce37c5aea17a88436b,PLDI_17_035
20f1081cf001f716037e20d9cff147f5ac50632a,MICRO_17_010
20fc7ec7834a055843ccb087c77656574a09bfb5,HPCA_17_025
21158c013e6c723ed1e9b9033a49cbda7b8b7dd9,SIGIR_17_001
21164c79302a3182064ca3cbedb248c3ebd463e0,ASPLOS_17_029
21501c56fbd11f0a5e3347feabbbe217d03fcdfe,Cluster_17_039
215b4c25ad34557644b1a177bd5aeac8b2e66bc6,HotOS_17_027
21b2da379bffca3c051351e644c63bfb4d9859ce,CCS_17_067
21be843f22e313bac6d1dc19fc53535f9b413033,CCGrid_17_058
21c24920914a8d781ffb43d08ba8f0d916968007,EuroSys_17_006
21cc283d896411c5dbde9641daf52a88c8c455e5,EuroSys_17_022
21cfe47a6db94a2a2056a57bf4b321359d2cf1b8,Cluster_17_051
21d388edb22709775a8d926b7d645fa60bb1fce0,ICDM_17_018
21dc008dc35b10244b3f50dbd688453c0be46daa,HPCC_17_044
21df6ab1f5524636a6ae7517654730cf56be1f49,CCS_17_033
2205f353648f9ef13010d0f117cc34103d98f01f,HotOS_17_013
2206c95041c87485666fad591fb2f4443dbb5f8e,SC_17_024
220eb711e0efd2c67759f169ff14ba3efc186bbe,CCS_17_029
2217d3548de60fe0725cdc6185bfe2082b213f73,CIDR_17_024
221ceab1a74c8a9fa4e36a1bec2754e745e36a63,HotOS_17_001
22428cfc23d0925069f650f9f5f6a117debea665,OOPSLA_17_042
2259f2a247fd7238f2b4c1741b13d533ccfe1a48,ISCA_17_048
226ca798b529c13605a2aa7fe75d58f4188f850a,NSDI_17_002
2290cb78c0c7780a52906746775d896852680fde,PODS_17_027
22a9113560dee21893be2aeef747bf706378f32f,HiPC_17_023
22b283679a9f1127a9d6db96702be5b2af361808,OOPSLA_17_031
22bc7549801fd359f932bbdc11b8ca24b87baadf,SP_17_028
22f136c1a906fb12d395a03b59f6be2e34d61cc3,SOSP_17_016
22f88f630451cdb6d1ee1a632df81a5e2dd50285,OOPSLA_17_066
230a0beede2f474e5c2e65da3f8b9f2709c83dfd,ATC_17_005
231c2fbbf6fcc7bd234fdfb27341700c3bce0fd5,IGSC_17_006
231d1306894f1cf71612b25116e77387a4a243bc,MASCOTS_17_006
2329023f53624e24879418832d73fb40c5af989f,IGSC_17_020
232bb5913f12cdcf8419a3e44d06a5d6fffe2c9b,CCS_17_073
232d892b423c24aaefcec9eb2ae211316be0f025,SC_17_022
23512459e0708ecc204057cb8a0eec6c94295c3c,HotStorage_17_005
235d090c8549ff3b353103380313d70e33c47e4e,ICPP_17_012
2363978d45dbcc8cb0ba88d84800c95f58812039,PACT_17_019
237d67f89d957068b83b3b3930ab7bf13b8d0e4f,ATC_17_025
237e1b6c1b0711cdd16adad151a09f41db705f68,ASPLOS_17_007
238cd2f2a8cdbd5fc696ee38a695dc6b3ee0537e,NDSS_17_063
239903a72df9a558b82c467f4d0445289901a1de,EuroSys_17_026
23a31f5bc28675c5f6dcf230240fa1f81d1803fe,HotOS_17_008
23b19a167ff07e400e0d8d6daaa47122c764a247,ICDM_17_067
23b57241f4741209e6a667356c8ac924744eeefe,CoNEXT_17_007
23bde3dadb4effccb3b539c5ce46c295a11615bb,NSDI_17_019
23e8540631a262b72ac0f3f659136c2d480e9e39,HPCC_17_015
240638416ce4afd30208bbbb616f2992800b2657,Cluster_17_054
24184cacf24f42ec8e12831d20a295c4141b9526,Cluster_17_044
247943eb67439626745b4385326d389c9855a37b,PLDI_17_045
24b0b1ddc1a402e89804f612b66e1bbac8e3bf58,MobiCom_17_011
24b300b2395e4d0b0d2c8b9797fc9f8e735a58ef,SIGMETRICS_17_015
24c6c779c9ee015efaff60487090c543493ba724,CCGrid_17_003
24dd5810e14e7c402919299f29b48544fa03d529,NSDI_17_017
25011a77c8478ed154721775d6284db8b268368c,HPCA_17_004
25113be728f6126f31683bd02460c8a72bd3e270,ICDM_17_065
253b0efe6bd00c8d2bfa82478f4d913616897d8f,CCGrid_17_018
256d5f9dcccb2d2f6f6b7dc541f2e95b9037d810,CCS_17_136
2573809b830eef714a7970dac203a235e014a34e,ICPE_17_002
257c1c169dd0ae98e273efd0d0948f2a028d4c3f,FAST_17_005
25a7185bcb2acb855bc3cc31ee29d0c4fd68edfd,CCS_17_095
25bce1e0f3ed17e84cd7e598c8e0b6207fd45070,SP_17_005
25be1e75c750185b37135006789217da86507313,SIGMETRICS_17_005
25c3ee2e736c58eddc7182688e19fa7b65bef83a,NDSS_17_001
25d1487c07a2dc4a511dcb9bc1c64d86fbeb94f0,HiPC_17_016
2614038b2e4c837adeeaab86341224065e76109d,CCS_17_079
262c16d1bdd8d0ccef77bd66648144d584a24477,SOCC_17_022
2638b231d41f04df54b5383b7e18f832522459d3,OOPSLA_17_025
26454b033fbe554436a20317edf78a7eafbfc6d6,OOPSLA_17_051
2649064305060701a524ecc816e1d969b2a51399,HPCC_17_054
26988397b2348e6d4bdbe2accebb2ecba96ddb13,CoNEXT_17_032
26ab5cfb06c19c80daa9453184ca317b4eac2833,HiPC_17_018
26ab9c27d995dadd553614045361ffb1afba9008,NDSS_17_003
26b4bb926d9928bcf1c3e8916c8674ef2dcf6fb2,ATC_17_048
26b5be9d7327d095f5adff76134b0bbc914f56f2,MICRO_17_056
26c08f006ffad89e2d76f138373ce41942d7fd98,IPDPS_17_057
26d0ed88edde3a265169b37b404cabb78f5b84b4,SIGIR_17_066
26f753a7d8304922dff1f1b52f8f5fc30451497a,SIGIR_17_036
270a358d286449db645f332b81a3a1b37971b3a7,EuroPar_17_002
271a9d29658922aee6d18b24d33b6b721aae3fe6,ISCA_17_054
271e7b664d72f3f77b7bae7d7b64710067d3d1d4,KDD_17_048
27256e59363d5ec896b359df8d5ec18a2d023d3e,SPAA_17_017
27315b401b5b8fefbf0beade6470760b3407313e,ICDM_17_016
274a6c951c4aa82e6ef6b9f63c11f0ef66722c20,NSDI_17_028
274f3d90c1585b8f6e999cbda8bc0b05d3125d0a,SOSP_17_024
277ac28b4c05f1f57168f94a1cab699098706805,ISCA_17_002
27a28769c1e5902b2416c30bf06924bc3e2b9d70,PPoPP_17_023
27a36203f14d73b95dfffec857b4ff923d9ef430,SOSP_17_030
27a92bd3d6875fff1e3fbb8d18682aa43cdd8ec3,NDSS_17_028
27afa8e3a231af1d322b55ba6c7c2db5d6e9db96,ICPP_17_021
27b01b4f1c47c93913ef4efd9a88c091d8110529,IISWC_17_018
27d25fe56defa415d6905af0699065eb165d2082,OOPSLA_17_027
27f503611a6020a2c6b196042ec63be0c79306ba,SOSP_17_039
28013fc6979d483895e2998d05a7373807290d3e,NDSS_17_023
2804bcc9df4352c2da1367f182a54e7c67a160ec,HPCA_17_005
2812b09ae0f6b27dd8a61b738cd6a45e5d729203,EuroPar_17_001
2817df10c4ffe29482928cb97b8ee89d8560b4cd,EuroSys_17_007
281ba1ce98fdb0e68093a9fcd4b9f01dda5defbf,ISPASS_17_017
2830923a31efb38a6e6dca45c9d61c9afe1f044d,IMC_17_022
2834d13e15b530a15957c2ef13cabad689b86aa6,CCS_17_147
284fc0fb10b24bfad1b31333aea2ac82a8f154b7,IISWC_17_019
2855adaf4b52feb22ef0390ca74baf927dbd1a09,HotOS_17_007
28613f311914cbb7737692673c2385bf16f50091,HiPC_17_025
2862d11cc739a1c6baf6addb56502d869233c11c,ICPE_17_006
287750d6ec07d5867be4bf489dba7bba14d51fe4,IMC_17_021
28a6e6ceb0a92de7a49048d094321af5fab227a0,NSDI_17_015
28c5d290a2b044dc4a3352ee9e692de48c82e57d,NSDI_17_041
28cc5f7674eb19d6321b1351ffd5732eed2e725e,EuroPar_17_025
28fa6a23284eccca0b473c3bd3f0bf1427d712b1,HotStorage_17_007
28fd5f8829daab351a0cc68fd221c23ecf90b045,SIGMETRICS_17_026
292f2d0442a00edb07aa84e92278ad0777bfc4cb,OOPSLA_17_021
294792bb0138327171ecaacb8c2101a14b13812d,OOPSLA_17_007
296d404677ef334f27b3ef1b0bb73d6fa3e8b209,PACT_17_009
2983eb4742c6394e3df02ec918e00d8d4d3206be,MASCOTS_17_014
298d85920197142e2b6237c31e38936d77c80047,SIGMOD_17_039
299c0dfd2119894ccb68e3fa0a42e529af4a402e,PLDI_17_001
29a818924b0242167d75af0f456ef84680a98ad7,ISCA_17_052
29b14b6f0aee8cb3ea6da4a5b08a21aaa868bba1,CCS_17_039
29b5858fc907446023632d33359ebdf3a47ce763,ISC_17_001
29c833b9a5e33b684cffcb76fb19997918180136,VEE_17_009
29ea6c62b030ab1570cc332ac1f2cc4a7af9cdcd,SP_17_048
29eb6849b0eb147673f51d6bc8a501131e4e7c52,NSDI_17_040
29f8c9d31e25979f1106ea716627578487e9b62d,MASCOTS_17_010
2a12a97476635f48467dfb2356e0038eae7b7e44,NSDI_17_014
2a332da536550abaa5bc8cc265f306b0fffedf4e,SOSP_17_028
2a350be2a1f9b7b60cd519bed28e0b655524ff79,SLE_17_015
2a6f1f5779034004de9b53ebdcac4fd57771941f,IPDPS_17_063
2acc406cec7601f88934f321dced810ab0ee4024,ICDM_17_052
2aed1eef57c90b8776e586283847438443b599f8,MICRO_17_046
2b07c44cb9f08d8d4e0d5357dd8fbc6eab197bf1,VEE_17_003
2b2c0da59480f8ba1e472b621f0d55e79a35f911,IGSC_17_002
2b35508ebfee8aee1124c6576ab8fb8c00d46a50,SOSP_17_003
2b6095ce3d9aa4c3b4f3c600126c25612e2291d7,ISCA_17_012
2b69a2e2b6be64678b3fad96d96c561abd878892,SIGMOD_17_022
2b6bc9aeefae50a14bb4f36b9bb7db2d41752a5a,PODC_17_021
2ba29b7c43f0d822ebf11e24b5f51a1dccf45903,CCS_17_070
2ba74c38c70622c7cd8e99d61b7bc18401a18790,EuroSys_17_035
2bac8f76000eaf12807db4a0d0191a3b92e0817d,KDD_17_037
2bb0f3f198b6f05454a2b4f8b6d3c3ed1c559371,ISCA_17_049
2bb1d6a5ece860bd9ec8c19c81ba171cada60d3e,ASPLOS_17_003
2be116f60cee0a1ca0b751ce2247e2dfaaffac75,OOPSLA_17_062
2be1c447aaa6e8d6a28aed927d6996f68216c282,ICDM_17_028
2c3f05d7cd4bf5aa913f1d558b72e73cdfd269d1,ICDM_17_041
2c50094e7e5e1134033efc6565c8d7c21a04d2d9,ATC_17_053
2c6107749df44ee733215e41e11e8b03db0759f7,PODS_17_001
2c68fc64ee8fd08bb7c742d3087f8a54da9ff296,SIGMETRICS_17_017
2c713271f4fbc79bafafb215a5de17c64b30787e,PODC_17_028
2c713ea0f3dacc2ce4189891a57c69aec0707c52,CoNEXT_17_030
2c7cd28ce7222ac733703b79a1761066201d6419,ASPLOS_17_006
2c7dc21fbfd64786cdffd9be4ccac1e81449ce33,HPCC_17_066
2c7ead91dc8a1acdef1047ef4688bcd06b90bb6a,IPDPS_17_070
2c8c8e0ff5f726776fbd3e973e01161ee31e7d3e,ASPLOS_17_018
2c9bbdd35ee20c6528c6409b2ddbe35289866712,ATC_17_055
2c9f40ac8125cc5115d8d65eabb5c257d67c9b5f,SIGMOD_17_088
2ca81717939d40d34aed680709183638923e83b6,HPCC_17_057
2ccf4fcca56f7d14579eab46c529fcdf06365cfc,PACT_17_006
2cd95537bc9c94b76b69209964e46c79af1317ec,HPDC_17_014
2cdcb05bad9c38dfa39530b159a4ecc0e94d922f,IPDPS_17_113
2ce5b867a51e878969740a2224a65143f9e98a13,PODS_17_029
2ceb5a5c2e8434003c641b61bfdc7c66de9c33ae,ISCA_17_022
2cfa2068d49fc0e9cc5d96bc498c63e782f7478f,SIGMETRICS_17_013
2cfa6c557899f09d9a6529ce5ce90251d699bf17,ISC_17_020
2d1b2392585b09297dd79a14ca3fb853133d64e3,MICRO_17_053
2d4695ab17a0255aaf2fad56adcbfd3f1980aba2,CoNEXT_17_021
2d4fdf953dc3f79fd760b317bca228fe80ec9386,PLDI_17_047
2d596b9cfd4ab6b311fc2b1feb0298e236029439,CLOUD_17_015
2d6222ee8f5ac92b9ca9bc5b7eb0341d1e3c9c58,ASPLOS_17_035
2d71b38bd26f6c58155a9b85d9c0fe7e4f09d942,IPDPS_17_022
2d95653f4cd2a227ae2ffc1a745570322f53ec57,ICPP_17_011
2d98fc1f96e5bded2383f194f884d0865372e436,ISCA_17_029
2db25d8dc8b44081b94efd2e092e869aa142f85a,ICPP_17_036
2dc0a89e159e33e49399b7a1eb6f503b58dd7d74,KDD_17_054
2dc3ec722948c08987127647ae34a502cabaa6db,ICDM_17_057
2dd2607086b9ace6b6d526e273959cf01d215918,EuroSys_17_010
2de953868b95608acb0f15feefd9df49bf06e958,ICPP_17_045
2e035b44c58eb9c24809d5af8c96162eed25358a,ASPLOS_17_036
2e10eff1ba1a336a9e43c89cfa3b9a29c99d7c4d,CLOUD_17_027
2e320c986c2e5cbac990093f083a6e91eb812079,ASPLOS_17_041
2e4090f083744f803aedf4fac0b1f78075e335ef,HPCA_17_027
2e5e824a5e98d505c49a62752566e871cd4de06d,ISCA_17_003
2e62f1a7683fb9727456443aea4443ee383c7539,KDD_17_024
2e7c1a2953e737ea43237c313751d3e5c5f73250,ATC_17_036
2e88c8e41b5a161f3c31cdd6d0606fad929b74c4,CLOUD_17_025
2e8e25b722faaa8791a61c9feb96db64a51a973f,PPoPP_17_007
2eda52d7a1723df6eee46d69496fd576e5787575,PLDI_17_012
2edca953a00dbefa2516f71cb813546ce83096c9,CLOUD_17_010
2ee14b821b4084aa1b9237390e280daf450419e5,CoNEXT_17_020
2eff823bdecb1a506ba88e1127fa3cdb1a263682,NSDI_17_037
2f17bcaa861dd6e6dff107e8ff39d92a24af5c74,OOPSLA_17_018
2f20b9d441d12ecb17e6d8b2564835863144f8ab,ICDM_17_050
2f3799a21c7b1d9c226332e42f4702122241fcf1,ICDM_17_068
2f4684a58a63a9addcf11d2f6212d7d95160733d,PLDI_17_039
2f953d8f24e5545fa0e6f6114ce8436ed11066f1,KDD_17_009
2f963c50025d607c5009be311bfe737aac12a7bb,IPDPS_17_079
2fb5246ca54fa57bb42ded5c49581015d6f43f0e,MICRO_17_035
2fb9d624d8d5fac39e32e067c272e1260b8b9e84,Cluster_17_013
2fbac3e9572e08ce9ce63a64e9e0e7a7ffbe7083,IPDPS_17_097
2fbb2ed3e1be11e1407d8cffd612fbe0172ceaab,SYSTOR_17_002
2fcfd74636e564467766fd4bf344efa1f277fcfa,SOCC_17_008
2fd790e7ad1deb72bf3497a3f16c1759d185f71f,IMC_17_013
2fea3924ed086fd94ec56543e0136e0a18099de8,PODC_17_014
2ff7fdd38c05a7a763b7426a32cd036a312b2e43,ISCA_17_032
2ffea63eb3be3bfbe26cd538911aa3de60d7abf3,SIGMETRICS_17_008
300a8539d2655ebaba8cd96dbd5c2586665e2834,OOPSLA_17_013
301d189e85def6eaddbc7152416df1511b55e82b,SOCC_17_033
306db40fbc1805465050e4d18dc2ca91b6de1bad,ISCA_17_018
307a170469153d037b2267d2daf0f54e47ea8a7d,ICPP_17_006
3099d91ba890344d565a3a327236318a417b852a,ISCA_17_023
309bd4c9b1b9cf81cbf071b8b2ad80e97acf7c60,IPDPS_17_099
30a4f133ea9c6d5c25fdbe74615d09d8e7af6227,ICPE_17_022
30a7614f66c6b27bad8a705d4dd90d1d48ef9dc8,PLDI_17_004
30e159925f150fd42e5b519820b7b6a02206e58f,HPCA_17_031
30e2f414dd22b56508fb20135b7df080c666f16f,ICDM_17_053
30e4b8de89b0c5e50185362964310a49b961e6a4,SOCC_17_041
30e5c79b25cab0af0efe2f756c7f4ebca30bcba0,CCS_17_120
3105ea84d80845247c71690561955433975df633,NDSS_17_005
310e2276c660e127b1fe424e32c334760a68fe0c,EuroPar_17_009
310ecac3477a51aa303284f0853bd49ae8383ac3,IPDPS_17_007
3115d42d3a2a7ac8a0148d93511bd282613b8396,KDD_17_016
31226293557ed738793640961475eb33a7e178a6,CCGrid_17_056
3128d81ec9915faf1195f9ed59b3fd5f0b1b88ad,EuroSys_17_002
313819775e5c7212fad7bece790a2282225fdc70,Cluster_17_062
316278bc22f57ca17fe66b80833eb47f484785da,IGSC_17_004
3162f956caffd1751dfdda1ddef546b588f6393b,SIGMOD_17_059
317e88dfbe42709490e90b3d63c22a6507494908,IPDPS_17_054
317f86138fb8ce99ccc9c1e00cf2d12682752963,ATC_17_038
31d91b9729c40e04f776b260f8b3bea080c4bfae,SPAA_17_007
31edf47da8494e9985c55efcda8e178f5b87140c,FAST_17_019
31f14626b7233ed3f8922408c663ce58e813f2d4,NDSS_17_021
3204c776cf067cb07916d01b3acf35db667e9803,CCS_17_071
322448d81cc6785dfbd32db2b46a0b1d68c2c6d6,ASPLOS_17_056
32274b8db3b9eb23799bf0b44181203afba1c080,ICDM_17_043
322f5bca345b899b9c6d5cd138208dcaaeb48648,MICRO_17_017
323f6694dd7cdec2dcf0d7d4ad35b2ff129cd766,ICDM_17_002
325390173841d52f7a2791ba6b0e32ad80bf2630,CCS_17_104
325e00509090fafddcf2e53d5bdb81ccd1c5637a,NDSS_17_019
326395e317f1b34926a1ec2482a7fde98ab12869,Cluster_17_043
32877824e74f8e28bbbd1b78c03c4341f3e20925,IMC_17_002
3296ac52e3e3be506de6f7847bba979788b8df56,PLDI_17_007
32aec3324ffa1d4bef7748e310471692064d11d0,MICRO_17_058
32b9e31d4b51d419896fbdd4c8a5213715e3977c,HiPC_17_036
32d89db0cb14af99d06524466cf1b3c0d25a7e85,IPDPS_17_091
32d8d4ec335e53f4ea8961ef047371eee15d2afe,IGSC_17_014
32d8e555441c47fc27249940991f80502cb70bd5,CCS_17_037
330d450b626c6716ebdafb5642560905b526d54c,CIDR_17_007
331281c3339440afadd08fa7501c2048bba3197c,SC_17_010
33136ce44ea4127275a118e176679a9cfc1d70e2,Cluster_17_035
3332b43767d69691e226d22ef2e2f2bd459c9b57,SIGIR_17_005
3343cbbdbf1de4b4caf73834304e2b9c641ee17a,NDSS_17_020
33445fdc18f34429820342a9290dfdb687158736,OOPSLA_17_028
334ec6e57110ece9f482f9ec2e85412b0be8072a,ATC_17_049
33531d2344c7b45316dd84b5b0f84f46c033c849,PLDI_17_010
33595f1ada823f49766b981b546214f60ad14b4f,Cluster_17_045
336302a2627cacd723fe7e4052968d2508ee5a90,SP_17_042
3376caa6140cf46ccb4c22454aa0069d8f05615c,SIGMOD_17_036
3386403da8d9dc141f11e92854f3d830e1c8f401,IPDPS_17_014
338d4815de02be38990db8cff9f96ef8e6959c80,SP_17_056
33e28ab30ce23a4abeedeae3f4213fcba80d1947,SIGCOMM_17_008
33e5f1f64122e5d9e4f0e40e2632cfaa143378c3,SP_17_057
33f95f238e12e1790ad880ec40cf6c63ea4a70dc,SOSP_17_007
3416a5227b1e1956acfacba812081c2686367471,Middleware_17_007
